Date,P(Low),P(Med),P(High)
2018-05-10,0.99999994,0.00000004,0.00000002
2018-05-11,0.99999993,0.00000005,0.00000002
2018-05-14,0.99999993,0.00000006,0.00000002
2018-05-15,0.99999993,0.00000005,0.00000002
2018-05-16,0.99999993,0.00000005,0.00000001
2018-05-17,0.99999994,0.00000005,0.00000001
2018-05-18,0.99999994,0.00000005,0.00000001
2018-05-21,0.99999994,0.00000005,0.00000001
2018-05-22,0.99999994,0.00000005,0.00000001
2018-05-23,0.99999994,0.00000005,0.00000001
2018-05-24,0.99999994,0.00000004,0.00000001
2018-05-25,0.99999995,0.00000004,0.00000001
2018-05-28,0.99999995,0.00000004,0.00000001
2018-05-29,0.99999995,0.00000004,0.00000001
2018-05-30,0.99999995,0.00000004,0.00000002
2018-05-31,0.99999995,0.00000004,0.00000002
2018-06-01,0.99999995,0.00000004,0.00000002
2018-06-04,0.99999995,0.00000004,0.00000002
2018-06-05,0.99999995,0.00000004,0.00000001
2018-06-06,0.99999995,0.00000004,0.00000001
2018-06-07,0.99999995,0.00000004,0.00000001
2018-06-08,0.99999995,0.00000004,0.00000001
2018-06-11,0.99999995,0.00000004,0.00000001
2018-06-12,0.99999995,0.00000004,0.00000001
2018-06-13,0.99999995,0.00000004,0.00000001
2018-06-14,0.99999995,0.00000004,0.00000001
2018-06-15,0.99999995,0.00000004,0.00000001
2018-06-18,0.99999995,0.00000004,0.00000001
2018-06-19,0.99999995,0.00000004,0.00000001
2018-06-20,0.99999995,0.00000005,0.00000001
2018-06-21,0.99999994,0.00000005,0.00000001
2018-06-22,0.99999994,0.00000005,0.00000001
2018-06-25,0.99999995,0.00000004,0.00000001
2018-06-26,0.99999994,0.00000005,0.00000001
2018-06-27,0.99999994,0.00000005,0.00000001
2018-06-28,0.99999995,0.00000004,0.00000001
2018-06-29,0.99999995,0.00000004,0.00000001
2018-07-02,0.99999995,0.00000004,0.00000001
2018-07-03,0.99999994,0.00000005,0.00000001
2018-07-04,0.99999994,0.00000005,0.00000001
2018-07-05,0.99999994,0.00000005,0.00000001
2018-07-06,0.99999994,0.00000005,0.00000001
2018-07-09,0.99999994,0.00000005,0.00000001
2018-07-10,0.99999994,0.00000005,0.00000001
2018-07-11,0.99999994,0.00000005,0.00000001
2018-07-12,0.99999992,0.00000007,0.00000001
2018-07-13,0.99999992,0.00000007,0.00000001
2018-07-16,0.99999992,0.00000007,0.00000001
2018-07-17,0.99999992,0.00000007,0.00000001
2018-07-18,0.99999993,0.00000006,0.00000001
2018-07-19,0.99999993,0.00000006,0.00000001
2018-07-20,0.99999993,0.00000006,0.00000001
2018-07-23,0.99999993,0.00000006,0.00000001
2018-07-24,0.99999991,0.00000008,0.00000001
2018-07-25,0.99999991,0.00000008,0.00000001
2018-07-26,0.99999971,0.00000028,0.00000001
2018-07-27,0.99999975,0.00000024,0.00000001
2018-07-30,0.99999979,0.00000021,0.00000001
2018-07-31,0.99999984,0.00000015,0.00000001
2018-08-01,0.99999986,0.00000013,0.00000001
2018-08-02,0.99999986,0.00000013,0.00000001
2018-08-03,0.99999985,0.00000014,0.00000001
2018-08-06,0.99999986,0.00000013,0.00000001
2018-08-07,0.99999985,0.00000014,0.00000001
2018-08-08,0.99999986,0.00000013,0.00000001
2018-08-09,0.99999989,0.00000010,0.00000001
2018-08-10,0.99999989,0.00000010,0.00000001
2018-08-13,0.99999990,0.00000009,0.00000001
2018-08-14,0.99999981,0.00000019,0.00000001
2018-08-15,0.99999978,0.00000021,0.00000001
2018-08-16,0.99999937,0.00000062,0.00000001
2018-08-17,0.99999944,0.00000055,0.00000001
2018-08-20,0.99999942,0.00000058,0.00000001
2018-08-21,0.99999956,0.00000043,0.00000001
2018-08-22,0.99999965,0.00000034,0.00000001
2018-08-23,0.99999968,0.00000031,0.00000001
2018-08-24,0.99999969,0.00000030,0.00000001
2018-08-27,0.99999976,0.00000023,0.00000001
2018-08-28,0.99999982,0.00000017,0.00000001
2018-08-29,0.99999979,0.00000019,0.00000001
2018-08-30,0.99999964,0.00000034,0.00000001
2018-08-31,0.99999965,0.00000034,0.00000001
2018-09-03,0.99999964,0.00000035,0.00000001
2018-09-04,0.99999962,0.00000037,0.00000001
2018-09-05,0.99999913,0.00000086,0.00000001
2018-09-06,0.99999894,0.00000105,0.00000001
2018-09-07,0.99999892,0.00000107,0.00000001
2018-09-10,0.99999877,0.00000122,0.00000001
2018-09-11,0.99999889,0.00000110,0.00000001
2018-09-12,0.99999925,0.00000074,0.00000001
2018-09-13,0.99999943,0.00000056,0.00000001
2018-09-14,0.99999954,0.00000045,0.00000001
2018-09-17,0.99999963,0.00000036,0.00000001
2018-09-18,0.99999977,0.00000022,0.00000001
2018-09-19,0.99999976,0.00000023,0.00000001
2018-09-20,0.99999975,0.00000024,0.00000001
2018-09-21,0.99999965,0.00000034,0.00000001
2018-09-24,0.99999966,0.00000033,0.00000001
2018-09-25,0.99999973,0.00000026,0.00000001
2018-09-26,0.99999977,0.00000022,0.00000001
2018-09-27,0.99999974,0.00000025,0.00000001
2018-09-28,0.99999978,0.00000021,0.00000001
2018-10-01,0.99999981,0.00000017,0.00000002
2018-10-02,0.99999983,0.00000016,0.00000002
2018-10-03,0.99999967,0.00000031,0.00000002
2018-10-04,0.99999972,0.00000026,0.00000002
2018-10-05,0.99999922,0.00000077,0.00000002
2018-10-08,0.99999931,0.00000067,0.00000002
2018-10-09,0.99999964,0.00000034,0.00000002
2018-10-10,0.99999969,0.00000029,0.00000002
2018-10-11,0.99999957,0.00000041,0.00000002
2018-10-12,0.99999986,0.00000013,0.00000002
2018-10-15,0.99999987,0.00000011,0.00000002
2018-10-16,0.99999984,0.00000014,0.00000002
2018-10-17,0.99999985,0.00000013,0.00000002
2018-10-18,0.99999984,0.00000014,0.00000002
2018-10-19,0.99999980,0.00000018,0.00000002
2018-10-22,0.99999980,0.00000018,0.00000002
2018-10-23,0.99999977,0.00000021,0.00000002
2018-10-24,0.99999984,0.00000014,0.00000002
2018-10-25,0.99999982,0.00000016,0.00000002
2018-10-26,0.99999986,0.00000012,0.00000002
2018-10-29,0.99999988,0.00000010,0.00000001
2018-10-30,0.99999988,0.00000010,0.00000001
2018-10-31,0.99999991,0.00000007,0.00000001
2018-11-01,0.99999992,0.00000007,0.00000001
2018-11-02,0.99999993,0.00000006,0.00000001
2018-11-05,0.99999992,0.00000006,0.00000001
2018-11-06,0.99999992,0.00000007,0.00000001
2018-11-07,0.99999992,0.00000007,0.00000001
2018-11-08,0.99999993,0.00000006,0.00000001
2018-11-09,0.99999993,0.00000007,0.00000001
2018-11-12,0.99999993,0.00000007,0.00000000
2018-11-13,0.99999994,0.00000005,0.00000001
2018-11-14,0.99999991,0.00000008,0.00000000
2018-11-15,0.99999976,0.00000024,0.00000000
2018-11-16,0.99999904,0.00000096,0.00000000
2018-11-19,0.99999905,0.00000095,0.00000000
2018-11-20,0.99999782,0.00000218,0.00000000
2018-11-21,0.99998425,0.00001575,0.00000000
2018-11-22,0.99998624,0.00001376,0.00000000
2018-11-23,0.99999216,0.00000784,0.00000000
2018-11-26,0.99999662,0.00000338,0.00000000
2018-11-27,0.99999716,0.00000284,0.00000000
2018-11-28,0.99999877,0.00000123,0.00000000
2018-11-29,0.99999632,0.00000368,0.00000000
2018-11-30,0.99999751,0.00000249,0.00000000
2018-12-03,0.99999934,0.00000066,0.00000000
2018-12-04,0.99999880,0.00000120,0.00000000
2018-12-05,0.99999880,0.00000120,0.00000000
2018-12-06,0.99999881,0.00000119,0.00000000
2018-12-07,0.99999881,0.00000119,0.00000000
2018-12-10,0.99999916,0.00000084,0.00000000
2018-12-11,0.99999941,0.00000059,0.00000000
2018-12-12,0.99999969,0.00000031,0.00000000
2018-12-13,0.99999963,0.00000037,0.00000000
2018-12-14,0.99999977,0.00000023,0.00000000
2018-12-17,0.99999966,0.00000034,0.00000000
2018-12-18,0.99999957,0.00000043,0.00000000
2018-12-19,0.99999883,0.00000117,0.00000000
2018-12-20,0.99999921,0.00000079,0.00000000
2018-12-21,0.99999877,0.00000123,0.00000000
2018-12-24,0.99999850,0.00000150,0.00000000
2018-12-25,0.99999446,0.00000554,0.00000000
2018-12-26,0.99997239,0.00002761,0.00000000
2018-12-27,0.99989558,0.00010442,0.00000000
2018-12-28,0.99984910,0.00015090,0.00000000
2018-12-31,0.99982610,0.00017390,0.00000000
2019-01-02,0.99981594,0.00018406,0.00000000
2019-01-03,0.99992202,0.00007798,0.00000000
2019-01-04,0.99995592,0.00004408,0.00000000
2019-01-07,0.99995714,0.00004286,0.00000000
2019-01-08,0.99996466,0.00003534,0.00000000
2019-01-09,0.99999300,0.00000700,0.00000000
2019-01-10,0.99999771,0.00000229,0.00000000
2019-01-11,0.99999925,0.00000074,0.00000000
2019-01-14,0.99999912,0.00000088,0.00000000
2019-01-15,0.99999870,0.00000130,0.00000000
2019-01-16,0.99999906,0.00000094,0.00000000
2019-01-17,0.99999964,0.00000035,0.00000001
2019-01-18,0.99999957,0.00000043,0.00000000
2019-01-21,0.99999937,0.00000063,0.00000000
2019-01-22,0.99999908,0.00000092,0.00000000
2019-01-23,0.99999950,0.00000050,0.00000000
2019-01-24,0.99999960,0.00000040,0.00000001
2019-01-25,0.99999978,0.00000021,0.00000001
2019-01-28,0.99999965,0.00000034,0.00000001
2019-01-29,0.99999881,0.00000119,0.00000000
2019-01-30,0.99999976,0.00000023,0.00000001
2019-01-31,0.99999976,0.00000023,0.00000001
2019-02-01,0.99999980,0.00000018,0.00000002
2019-02-04,0.99999974,0.00000025,0.00000001
2019-02-05,0.99999974,0.00000025,0.00000001
2019-02-06,0.99999988,0.00000010,0.00000002
2019-02-07,0.99999989,0.00000009,0.00000002
2019-02-08,0.99999986,0.00000012,0.00000002
2019-02-11,0.99999985,0.00000013,0.00000002
2019-02-12,0.99999986,0.00000012,0.00000002
2019-02-13,0.99999987,0.00000010,0.00000003
2019-02-14,0.99999988,0.00000009,0.00000003
2019-02-15,0.99999990,0.00000007,0.00000003
2019-02-18,0.99999990,0.00000007,0.00000003
2019-02-19,0.99999989,0.00000008,0.00000003
2019-02-20,0.99999990,0.00000007,0.00000003
2019-02-21,0.99999990,0.00000006,0.00000004
2019-02-22,0.99999990,0.00000005,0.00000004
2019-02-25,0.99999989,0.00000007,0.00000004
2019-02-26,0.99999988,0.00000008,0.00000003
2019-02-27,0.99999989,0.00000008,0.00000004
2019-02-28,0.99999989,0.00000007,0.00000004
2019-03-01,0.99999989,0.00000007,0.00000004
2019-03-04,0.99999990,0.00000006,0.00000004
2019-03-05,0.99999990,0.00000006,0.00000004
2019-03-06,0.99999990,0.00000006,0.00000004
2019-03-07,0.99999990,0.00000006,0.00000004
2019-03-08,0.99999990,0.00000006,0.00000004
2019-03-11,0.99999990,0.00000005,0.00000004
2019-03-12,0.99999990,0.00000004,0.00000005
2019-03-13,0.99999990,0.00000006,0.00000004
2019-03-14,0.99999990,0.00000006,0.00000004
2019-03-15,0.99999990,0.00000006,0.00000005
2019-03-18,0.99999989,0.00000006,0.00000005
2019-03-19,0.99999990,0.00000006,0.00000005
2019-03-20,0.99999989,0.00000006,0.00000005
2019-03-21,0.99999990,0.00000006,0.00000005
2019-03-22,0.99999990,0.00000005,0.00000005
2019-03-25,0.99999990,0.00000005,0.00000005
2019-03-26,0.99999991,0.00000005,0.00000005
2019-03-27,0.99999991,0.00000005,0.00000004
2019-03-28,0.99999991,0.00000005,0.00000004
2019-03-29,0.99999992,0.00000004,0.00000004
2019-04-01,0.99999992,0.00000004,0.00000004
2019-04-02,0.99999992,0.00000004,0.00000004
2019-04-03,0.99999992,0.00000004,0.00000004
2019-04-04,0.99999992,0.00000004,0.00000004
2019-04-05,0.99999992,0.00000004,0.00000004
2019-04-08,0.99999992,0.00000005,0.00000003
2019-04-09,0.99999992,0.00000005,0.00000003
2019-04-10,0.99999992,0.00000005,0.00000003
2019-04-11,0.99999992,0.00000005,0.00000003
2019-04-12,0.99999991,0.00000007,0.00000002
2019-04-15,0.99999991,0.00000007,0.00000002
2019-04-16,0.99999990,0.00000008,0.00000002
2019-04-17,0.99999990,0.00000008,0.00000002
2019-04-18,0.99999990,0.00000008,0.00000002
2019-04-19,0.99999990,0.00000008,0.00000002
2019-04-22,0.99999990,0.00000008,0.00000002
2019-04-23,0.99999990,0.00000007,0.00000003
2019-04-24,0.99999991,0.00000006,0.00000003
2019-04-25,0.99999991,0.00000006,0.00000003
2019-04-26,0.99999991,0.00000006,0.00000003
2019-04-29,0.99999991,0.00000005,0.00000004
2019-04-30,0.99999991,0.00000005,0.00000004
2019-05-01,0.99999991,0.00000005,0.00000004
2019-05-02,0.99999991,0.00000005,0.00000004
2019-05-03,0.99999991,0.00000005,0.00000004
2019-05-06,0.99999991,0.00000005,0.00000003
2019-05-07,0.99999991,0.00000005,0.00000004
2019-05-08,0.99999991,0.00000004,0.00000004
2019-05-09,0.99999991,0.00000004,0.00000005
2019-05-10,0.99999991,0.00000004,0.00000005
2019-05-13,0.99999991,0.00000004,0.00000005
2019-05-14,0.99999985,0.00000004,0.00000012
2019-05-15,0.99999987,0.00000004,0.00000009
2019-05-16,0.99999988,0.00000004,0.00000008
2019-05-17,0.99999989,0.00000004,0.00000008
2019-05-20,0.99999990,0.00000004,0.00000006
2019-05-21,0.99999989,0.00000004,0.00000007
2019-05-22,0.99999987,0.00000004,0.00000009
2019-05-23,0.99999987,0.00000004,0.00000009
2019-05-24,0.99999982,0.00000004,0.00000014
2019-05-27,0.99999982,0.00000004,0.00000014
2019-05-28,0.99999982,0.00000004,0.00000014
2019-05-29,0.99999978,0.00000004,0.00000018
2019-05-30,0.99999974,0.00000005,0.00000022
2019-05-31,0.99999962,0.00000005,0.00000033
2019-06-03,0.99999957,0.00000009,0.00000034
2019-06-04,0.99999955,0.00000008,0.00000037
2019-06-05,0.99999954,0.00000009,0.00000037
2019-06-06,0.99999958,0.00000011,0.00000031
2019-06-07,0.99999959,0.00000009,0.00000032
2019-06-10,0.99999965,0.00000008,0.00000028
2019-06-11,0.99999961,0.00000007,0.00000032
2019-06-12,0.99999961,0.00000006,0.00000032
2019-06-13,0.99999960,0.00000007,0.00000033
2019-06-14,0.99999961,0.00000006,0.00000033
2019-06-17,0.99999958,0.00000006,0.00000036
2019-06-18,0.99999957,0.00000005,0.00000038
2019-06-19,0.99999960,0.00000006,0.00000034
2019-06-20,0.99999961,0.00000006,0.00000032
2019-06-21,0.99999967,0.00000008,0.00000025
2019-06-24,0.99999967,0.00000008,0.00000025
2019-06-25,0.99999968,0.00000010,0.00000022
2019-06-26,0.99999970,0.00000010,0.00000020
2019-06-27,0.99999971,0.00000010,0.00000020
2019-06-28,0.99999970,0.00000010,0.00000020
2019-07-01,0.99999971,0.00000010,0.00000019
2019-07-02,0.99999971,0.00000007,0.00000022
2019-07-03,0.99999971,0.00000007,0.00000022
2019-07-04,0.99999972,0.00000009,0.00000019
2019-07-05,0.99999971,0.00000011,0.00000018
2019-07-08,0.99999972,0.00000009,0.00000019
2019-07-09,0.99999971,0.00000009,0.00000020
2019-07-10,0.99999970,0.00000008,0.00000022
2019-07-11,0.99999968,0.00000012,0.00000020
2019-07-12,0.99999969,0.00000011,0.00000021
2019-07-15,0.99999966,0.00000009,0.00000024
2019-07-16,0.99999965,0.00000011,0.00000024
2019-07-17,0.99999959,0.00000016,0.00000024
2019-07-18,0.99999960,0.00000015,0.00000025
2019-07-19,0.99999960,0.00000014,0.00000026
2019-07-22,0.99999959,0.00000012,0.00000029
2019-07-23,0.99999958,0.00000012,0.00000030
2019-07-24,0.99999957,0.00000010,0.00000034
2019-07-25,0.99999957,0.00000009,0.00000034
2019-07-26,0.99999957,0.00000009,0.00000033
2019-07-29,0.99999958,0.00000008,0.00000034
2019-07-30,0.99999958,0.00000008,0.00000034
2019-07-31,0.99999958,0.00000008,0.00000034
2019-08-01,0.99999953,0.00000007,0.00000041
2019-08-02,0.99999950,0.00000010,0.00000040
2019-08-05,0.99999937,0.00000009,0.00000054
2019-08-06,0.99999922,0.00000017,0.00000061
2019-08-07,0.99999921,0.00000021,0.00000059
2019-08-08,0.99999905,0.00000020,0.00000075
2019-08-09,0.99999927,0.00000027,0.00000047
2019-08-12,0.99999910,0.00000018,0.00000073
2019-08-13,0.99999901,0.00000023,0.00000076
2019-08-14,0.99999891,0.00000022,0.00000087
2019-08-15,0.99999873,0.00000028,0.00000099
2019-08-16,0.99999838,0.00000030,0.00000132
2019-08-19,0.99999638,0.00000021,0.00000341
2019-08-20,0.99999070,0.00000024,0.00000907
2019-08-21,0.99997280,0.00000017,0.00002703
2019-08-22,0.99993270,0.00000018,0.00006711
2019-08-23,0.99984447,0.00000015,0.00015538
2019-08-26,0.99969807,0.00000020,0.00030173
2019-08-27,0.99951833,0.00000020,0.00048147
2019-08-28,0.99931165,0.00000020,0.00068814
2019-08-29,0.99909186,0.00000019,0.00090795
2019-08-30,0.99887254,0.00000017,0.00112730
2019-09-02,0.99869031,0.00000018,0.00130951
2019-09-03,0.99854253,0.00000019,0.00145727
2019-09-04,0.99842852,0.00000018,0.00157130
2019-09-05,0.99838236,0.00000031,0.00161733
2019-09-06,0.99835475,0.00000026,0.00164499
2019-09-09,0.99835946,0.00000023,0.00164030
2019-09-10,0.99840781,0.00000026,0.00159193
2019-09-11,0.99850257,0.00000025,0.00149718
2019-09-12,0.99866495,0.00000023,0.00133483
2019-09-13,0.99894282,0.00000022,0.00105696
2019-09-16,0.99931092,0.00000021,0.00068887
2019-09-17,0.99971535,0.00000094,0.00028371
2019-09-18,0.99984667,0.00000058,0.00015275
2019-09-19,0.99988005,0.00000035,0.00011960
2019-09-20,0.99987213,0.00000032,0.00012755
2019-09-23,0.99982190,0.00000030,0.00017780
2019-09-24,0.99969668,0.00000027,0.00030305
2019-09-25,0.99947061,0.00000032,0.00052907
2019-09-26,0.99908045,0.00000043,0.00091912
2019-09-27,0.99843746,0.00000039,0.00156215
2019-09-30,0.99755563,0.00000051,0.00244386
2019-10-01,0.99637636,0.00000052,0.00362312
2019-10-02,0.99494156,0.00000058,0.00505785
2019-10-03,0.99327068,0.00000076,0.00672856
2019-10-04,0.99129261,0.00000089,0.00870651
2019-10-07,0.98886271,0.00000132,0.01113597
2019-10-08,0.98559573,0.00000174,0.01440254
2019-10-09,0.98112855,0.00000190,0.01886954
2019-10-10,0.97459993,0.00000267,0.02539741
2019-10-11,0.96432155,0.00000307,0.03567537
2019-10-14,0.94961739,0.00000410,0.05037851
2019-10-15,0.93011889,0.00000443,0.06987667
2019-10-16,0.90630542,0.00000497,0.09368961
2019-10-17,0.87961941,0.00000502,0.12037557
2019-10-18,0.85152420,0.00000648,0.14846932
2019-10-21,0.81921518,0.00000761,0.18077721
2019-10-22,0.78097978,0.00000941,0.21901081
2019-10-23,0.73327984,0.00001096,0.26670919
2019-10-24,0.67281342,0.00001698,0.32716960
2019-10-25,0.59216808,0.00002353,0.40780839
2019-10-28,0.48978605,0.00002816,0.51018579
2019-10-29,0.37555097,0.00002177,0.62442727
2019-10-30,0.26224883,0.00001930,0.73773188
2019-10-31,0.16696308,0.00001468,0.83302224
2019-11-01,0.09429365,0.00000976,0.90569659
2019-11-04,0.04724233,0.00001108,0.95274659
2019-11-05,0.02116377,0.00000539,0.97883084
2019-11-06,0.00855022,0.00000205,0.99144774
2019-11-07,0.00313119,0.00000101,0.99686780
2019-11-08,0.00104607,0.00000066,0.99895326
2019-11-11,0.00031403,0.00000049,0.99968548
2019-11-12,0.00008969,0.00000043,0.99990988
2019-11-13,0.00002459,0.00000041,0.99997501
2019-11-14,0.00000722,0.00000036,0.99999242
2019-11-15,0.00000258,0.00000042,0.99999699
2019-11-18,0.00000135,0.00000042,0.99999823
2019-11-19,0.00000118,0.00000041,0.99999841
2019-11-20,0.00000108,0.00000037,0.99999855
2019-11-21,0.00000101,0.00000037,0.99999862
2019-11-22,0.00000085,0.00000035,0.99999880
2019-11-25,0.00000067,0.00000035,0.99999898
2019-11-26,0.00000060,0.00000028,0.99999912
2019-11-27,0.00000052,0.00000028,0.99999920
2019-11-28,0.00000047,0.00000026,0.99999926
2019-11-29,0.00000043,0.00000025,0.99999931
2019-12-02,0.00000036,0.00000029,0.99999935
2019-12-03,0.00000035,0.00000033,0.99999932
2019-12-04,0.00000032,0.00000024,0.99999944
2019-12-05,0.00000032,0.00000028,0.99999941
2019-12-06,0.00000032,0.00000034,0.99999934
2019-12-09,0.00000029,0.00000020,0.99999951
2019-12-10,0.00000031,0.00000026,0.99999943
2019-12-11,0.00000031,0.00000018,0.99999950
2019-12-12,0.00000032,0.00000019,0.99999949
2019-12-13,0.00000033,0.00000023,0.99999944
2019-12-16,0.00000045,0.00000024,0.99999931
2019-12-17,0.00000064,0.00000027,0.99999908
2019-12-18,0.00000097,0.00000031,0.99999872
2019-12-19,0.00000141,0.00000036,0.99999823
2019-12-20,0.00000187,0.00000041,0.99999772
2019-12-23,0.00000188,0.00000039,0.99999773
2019-12-24,0.00000163,0.00000034,0.99999803
2019-12-25,0.00000141,0.00000034,0.99999825
2019-12-26,0.00000118,0.00000035,0.99999847
2019-12-27,0.00000081,0.00000063,0.99999856
2019-12-30,0.00000066,0.00000050,0.99999883
2019-12-31,0.00000087,0.00000051,0.99999862
2020-01-01,0.00000130,0.00000054,0.99999816
2020-01-02,0.00000195,0.00000059,0.99999746
2020-01-03,0.00000268,0.00000074,0.99999658
2020-01-06,0.00000374,0.00000071,0.99999554
2020-01-07,0.00000507,0.00000079,0.99999414
2020-01-08,0.00000516,0.00000076,0.99999408
2020-01-09,0.00000450,0.00000060,0.99999490
2020-01-10,0.00000393,0.00000066,0.99999541
2020-01-13,0.00000362,0.00000066,0.99999572
2020-01-14,0.00000360,0.00000047,0.99999594
2020-01-15,0.00000396,0.00000050,0.99999555
2020-01-16,0.00000460,0.00000051,0.99999489
2020-01-17,0.00000508,0.00000045,0.99999447
2020-01-20,0.00000556,0.00000045,0.99999399
2020-01-21,0.00000573,0.00000046,0.99999381
2020-01-22,0.00000516,0.00000039,0.99999445
2020-01-23,0.00000385,0.00000039,0.99999576
2020-01-24,0.00000272,0.00000037,0.99999691
2020-01-27,0.00000177,0.00000036,0.99999786
2020-01-28,0.00000115,0.00000029,0.99999856
2020-01-29,0.00000088,0.00000025,0.99999888
2020-01-30,0.00000080,0.00000025,0.99999895
2020-01-31,0.00000075,0.00000023,0.99999902
2020-02-03,0.00000071,0.00000023,0.99999906
2020-02-04,0.00000064,0.00000022,0.99999914
2020-02-05,0.00000054,0.00000018,0.99999929
2020-02-06,0.00000053,0.00000020,0.99999927
2020-02-07,0.00000055,0.00000016,0.99999929
2020-02-10,0.00000053,0.00000017,0.99999930
2020-02-11,0.00000050,0.00000016,0.99999934
2020-02-12,0.00000049,0.00000015,0.99999936
2020-02-13,0.00000055,0.00000019,0.99999926
2020-02-14,0.00000056,0.00000019,0.99999925
2020-02-17,0.00000057,0.00000020,0.99999923
2020-02-18,0.00000056,0.00000021,0.99999924
2020-02-19,0.00000042,0.00000068,0.99999890
